"temperature_2m","windspeed_100m","sin_wd_100","Power"
23.2,5.19,-0.64278760968654,0.5093
23.8,4.6,-0.743144825477395,0.4173
24.2,4.33,-0.829037572555042,0.3252
24.6,3.92,-0.788010753606722,0.2332
25.4,4.34,-0.898794046299167,0.1412
24.2,2.6,0.034899496702501,0.0491
19,1.84,0.484809620246337,0.0077
17.8,5.39,0.927183854566787,0.0167
17.4,4.6,1,0.0258
17.9,4.21,0.997564050259824,0.0349
17.4,3.31,0.998629534754574,0.044
18,3.21,0.996194698091746,0.0531
19.5,3.51,0.996194698091746,0.0621
19.6,4.16,0.891006524188368,0.0712
19.7,3.84,0.777145961456971,0.0803
19.7,3.64,0.798635510047293,0.0894
19.5,3.48,0.629320391049837,0.0985
18.8,3.36,0.601815023152048,0.1075
18.6,3.26,0.766044443118978,0.1166
19.9,4,0.798635510047293,0.1257
21.7,4.33,0.766044443118978,0.1348
22.2,4.4,0.777145961456971,0.1439
23.1,4.96,0.829037572555042,0.1529
23.3,4.47,0.829037572555042,0.162
24,3.68,0.927183854566787,0.1769
24.2,3.51,0.996194698091746,0.1975
24.3,4.43,0.994521895368273,0.2181
24.1,5.05,0.99026806874157,0.2387
23.4,5.26,0.970295726275996,0.2594
22.8,5.5,0.891006524188368,0.28
20.8,5.28,0.874619707139396,0.3022
20.8,5.69,0.829037572555042,0.326
20.9,5.91,0.829037572555042,0.3498
20.5,5.88,0.819152044288992,0.3735
19.9,5.8,0.848048096156426,0.3973
19.5,5.95,0.754709580222772,0.4211
19,6.94,0.73135370161917,0.4449
19.1,6.15,0.719339800338651,0.4687
19.7,7.65,0.438371146789077,0.4924
19.4,7.59,0.309016994374947,0.5162
18.8,8.01,0.342020143325669,0.54
17.4,8.17,0.374606593415912,0.5705
15.6,8.85,0.17364817766693,0.6079
17.7,8.97,0.121869343405147,0.6452
18.5,9.87,0.190808995376545,0.6825
18.6,10.03,0.156434465040231,0.7198
18.8,10.48,0.121869343405147,0.7571
19.1,10.94,0.0871557427476582,0.7945
18.3,11.2,-2.44921270764475e-16,0.8184
18.2,11.05,-0.0871557427476583,0.8289
18.5,11.41,-0.139173100960066,0.8394
18.4,11.67,-0.104528463267653,0.8499
17.6,11.57,-0.104528463267653,0.8605
17.3,11.26,-0.17364817766693,0.871
18.2,9.58,-0.422618261740699,0.8761
18.3,9.76,-0.615661475325658,0.8759
18.3,9.77,-0.669130606358858,0.8756
18.1,10.85,-0.656059028990507,0.8754
18.2,11.44,-0.587785252292473,0.8751
19,9.42,-0.515038074910054,0.8748
19.1,9.51,-0.20791169081776,0.8746
18.4,9.41,-0.258819045102521,0.8743
17.9,9.53,-0.358367949545301,0.8741
17.9,9.62,-0.422618261740699,0.8738
18.2,10.07,-0.484809620246337,0.8736
17.9,10.24,-0.587785252292473,0.8693
17.3,10.32,-0.587785252292473,0.8609
18.4,10.39,-0.707106781186548,0.8526
19.6,11.84,-0.544639035015027,0.8442
20.8,11.52,-0.515038074910054,0.8359
22.3,11.3,-0.515038074910054,0.8275
24.3,10.69,-0.529919264233205,0.8192
27.9,11.58,-0.515038074910054,0.8167
29.4,10.48,-0.544639035015027,0.8202
30.4,10.18,-0.544639035015027,0.8236
31.2,10.94,-0.587785252292473,0.827
30.6,10.13,-0.656059028990507,0.8305
28.3,9.05,-0.719339800338651,0.8339
25.6,8.29,-0.829037572555042,0.8314
24.6,9.76,-0.838670567945424,0.8228
23.8,9.88,-0.809016994374948,0.8143
22.9,9.4,-0.788010753606722,0.8058
22.3,9.22,-0.754709580222772,0.7973
21.9,8.84,-0.707106781186548,0.7888
21.3,8.41,-0.707106781186548,0.7802
20.4,7.81,-0.766044443118978,0.7717
19.7,7.88,-0.874619707139396,0.7632
19.2,7.92,-0.898794046299167,0.7547
19,7.74,-0.90630778703665,0.7461
18.9,7.71,-0.92050485345244,0.7209
20.2,7.29,-0.874619707139396,0.679
24,6.71,-0.882947592858927,0.6371
27.7,7.55,-0.819152044288992,0.5952
30.5,8.35,-0.743144825477395,0.5532
33.1,7.85,-0.681998360062498,0.5113
34.9,6.79,-0.707106781186548,0.4694
36,6.55,-0.857167300702112,0.4452
36.5,6.18,-0.92050485345244,0.4387
37.7,7.02,-0.939692620785908,0.4323
38.4,7.6,-0.961261695938319,0.4258
38.4,7.33,-0.981627183447664,0.4194
35.8,5.8,-0.999847695156391,0.4129
30,6.94,-0.965925826289068,0.3936
29,8.14,-0.90630778703665,0.3614
28.1,7.53,-0.956304755963035,0.3293
27,6.72,-0.997564050259824,0.2971
26,6.2,-1,0.265
25.3,6.82,-0.981627183447664,0.2328
24.1,6.03,-0.994521895368273,0.2007
22.9,4.4,-0.998629534754574,0.1685
21.8,4.8,-0.999390827019096,0.1363
21.4,4.4,-1,0.1042
20.6,3,-0.999390827019096,0.072
20.1,1.2,-0.996194698091746,0.0788
21.5,1.34,0.891006524188368,0.1244
27.3,2.01,0.453990499739547,0.1701
34.2,2.33,0.17364817766693,0.2158
37.4,4.2,0.207911690817759,0.2615
39.6,5.12,0.207911690817759,0.3071
42.2,5.4,0.0348994967025011,0.3528
44.1,6.07,-0.156434465040231,0.369
44.6,6.36,-0.224951054343865,0.3559
42.7,6.92,-0.190808995376545,0.3427
39,7.11,-0.0523359562429436,0.3295
36.7,6.17,0.139173100960065,0.3163
34.4,6.02,0.258819045102521,0.3032
32.4,7.22,0.374606593415912,0.2895
32.1,6.99,0.224951054343865,0.2754
31.3,7.02,0.292371704722737,0.2612
30.7,6.43,0.258819045102521,0.2471
30.9,5.82,0.325568154457157,0.233
31,5.74,0.390731128489274,0.2188
31.2,5.64,0.422618261740699,0.2047
31.1,5.32,0.469471562785891,0.1906
31.2,5.06,0.5,0.1764
31.1,4.27,0.3583679495453,0.1623
31.2,3.26,0.309016994374948,0.1482
31.2,2.75,0.325568154457157,0.134
32,2.63,-0.156434465040231,0.1199
33.4,1.91,-0.73135370161917,0.1058
35.8,1.97,-0.866025403784439,0.0916
37.9,3.09,-0.484809620246337,0.0775
40.6,2.92,-0.515038074910054,0.0634
43,3.81,-0.5,0.0493
40.6,4.94,0.121869343405147,0.0487
38.9,3.93,0.121869343405147,0.0618
39.8,4.49,-0.20791169081776,0.0749
38.2,4.2,-0.0523359562429444,0.0879
38.4,4.06,-0.17364817766693,0.101
36.6,4.71,0.0697564737441253,0.1141
33,4.9,-0.292371704722737,0.1281
31.5,5.13,-0.358367949545301,0.1431
31.1,5.48,-0.258819045102521,0.1581
30.3,5.92,-0.0871557427476583,0.1731
30,5.71,-0.0523359562429444,0.1881
29.9,5.6,-0.275637355816999,0.2031
29.4,5.95,-0.342020143325669,0.2181
29.4,5.57,-0.156434465040231,0.2331
28.7,5.24,0.4067366430758,0.2481
28,5.71,0.544639035015027,0.2631
27.9,6.3,0.544639035015027,0.2781
27.6,5.97,0.642787609686539,0.2656
27.6,3.67,0.484809620246337,0.2255
32.9,2.82,0.104528463267653,0.1854
37.5,1.94,-0.20791169081776,0.1453
40.7,2.52,-0.121869343405147,0.1052
43.7,2.41,0.0871557427476582,0.0651
46.6,1.99,0.309016994374947,0.025
47.5,1.91,0.681998360062498,0.0088
47.7,2.01,0.994521895368273,0.0165
46.9,2.72,0.956304755963036,0.0241
43.6,4.4,0.933580426497202,0.0318
39.9,4.81,0.978147600733806,0.0395
36.1,4.24,0.965925826289068,0.0471
31.5,5.66,0.719339800338651,0.0701
31.5,6.62,0.422618261740699,0.1083
32.1,8.01,0.0348994967025011,0.1466
33.6,8.25,-0.390731128489274,0.1849
32.7,7.88,-0.4067366430758,0.2231
31.7,7.48,-0.615661475325658,0.2614
31.7,6.59,-0.5,0.2997
31.9,6.93,-0.544639035015027,0.3379
31.4,6.63,-0.559192903470747,0.3762
31.9,6.93,-0.309016994374947,0.4145
32.7,6.42,-0.309016994374947,0.4527
33.2,7.05,-0.309016994374947,0.4474
34.1,7.13,-0.258819045102521,0.3985
35,7.02,-0.292371704722737,0.3497
38.2,5.99,-0.258819045102521,0.3008
41.1,5.59,-0.4067366430758,0.2519
45.2,4.1,-0.559192903470747,0.203
48.3,3.75,-0.743144825477394,0.1541
51.1,2.55,-0.898794046299167,0.1243
53.2,1.77,-0.961261695938319,0.1134
54,1.2,-0.996194698091746,0.1026
53.7,0.98,-0.913545457642601,0.0918
51.9,3.1,0.034899496702501,0.0809
47.7,3.62,0.913545457642601,0.0701
40.6,5.92,0.601815023152048,0.0683
40.2,4.77,0.17364817766693,0.0754
36.4,3.8,-0.453990499739547,0.0825
36,3.19,-0.848048096156426,0.0896
38.9,1.97,-0.913545457642601,0.0968
37.3,2.67,-0.224951054343865,0.1039
36.6,3.91,-0.0523359562429444,0.111
37.2,4,0.0174524064372835,0.1182
39.4,5.5,-0.0174524064372836,0.1253
37.8,4.98,-0.17364817766693,0.1324
36.2,4.12,-0.484809620246337,0.1396
34.1,3.67,-0.898794046299167,0.1843
31.9,5.81,-0.998629534754574,0.2667
36.5,6.42,-0.997564050259824,0.3492
41.6,5.16,-0.987688340595138,0.4316
46.1,6.84,-0.994521895368273,0.514
46.4,8.07,-0.956304755963035,0.5964
48.3,8.41,-0.90630778703665,0.6788
47.1,9.85,-0.874619707139396,0.7283
46.3,9.98,-0.874619707139396,0.7448
45.3,9.72,-0.798635510047293,0.7614
43.7,11.09,-0.629320391049838,0.778
41.6,9.86,-0.64278760968654,0.7945
37.2,8.18,-0.453990499739547,0.8111
30.5,11.46,-0.719339800338651,0.8184
28.1,10.75,-0.694658370458998,0.8163
26.5,10.07,-0.656059028990507,0.8143
24.1,11.14,-0.453990499739547,0.8123
21.7,10.55,-0.453990499739547,0.8103
20.9,10.73,-0.453990499739547,0.8083
21.4,10.46,-0.529919264233205,0.8063
22,9.44,-0.453990499739547,0.8042
23,8.57,-0.292371704722737,0.8022
22.7,7.81,-0.0523359562429444,0.8002
21.6,8.1,0.0174524064372835,0.7982
21.1,8.21,-0.0523359562429444,0.7571
20.7,8.45,-0.104528463267653,0.6769
20.8,8.22,-0.0523359562429444,0.5967
21.6,7.42,-0.0697564737441256,0.5166
23.1,6.91,-0.0523359562429444,0.4364
24.6,6.3,-2.44921270764475e-16,0.3562
26.7,5.71,0.0697564737441253,0.276
28.1,5.02,0.104528463267653,0.2313
28.6,3.95,0.156434465040231,0.222
29,3.3,0.034899496702501,0.2128
28.8,2.71,-0.0697564737441256,0.2035
28.5,2.02,-0.342020143325669,0.1942
27.4,1.39,0.5,0.185
22.3,3.36,0.866025403784439,0.1757
20.1,3.33,0.656059028990507,0.1665
18.9,3.81,0.241921895599668,0.1572
18.6,4.11,-0.0697564737441253,0.1479
18.2,4.11,-0.309016994374947,0.1387
18.1,4.74,-0.309016994374947,0.1294
18.1,4.66,-0.390731128489274,0.1201
18.1,4.97,-0.5,0.1109
18.3,4.57,-0.484809620246337,0.1016
18.8,4.11,-0.438371146789077,0.0923
18.8,4.34,-0.258819045102521,0.0831
19,4.26,-0.156434465040231,0.1067
20.5,4.53,-0.374606593415912,0.1632
24.9,3.34,-0.156434465040231,0.2197
30.3,3.72,-0.104528463267653,0.2762
34.1,4.94,0.121869343405148,0.3328
36.4,5.39,0.258819045102521,0.3893
38.7,5.57,0.309016994374948,0.4458
40.6,6.28,0.241921895599668,0.4708
41.2,6.73,0.190808995376545,0.4641
41.9,7.33,0.190808995376545,0.4575
43.2,7.53,0.0871557427476582,0.4509
41.6,7.03,0.0871557427476582,0.4443
38.6,6.61,-0.0523359562429436,0.4377
36.5,7.25,0.258819045102521,0.4306
35.2,7.96,0.422618261740699,0.4229
34.4,8.25,0.390731128489274,0.4153
34.9,9.46,0.275637355816999,0.4076
34.8,7.8,0.0174524064372834,0.4
35,7.91,0.156434465040231,0.3923
35.2,8.6,0.0174524064372834,0.3847
36.6,8.7,-0.156434465040231,0.3771
36.9,7.65,-0.438371146789077,0.3694
36.5,6.45,-0.5,0.3618
37.9,7.11,-0.469471562785891,0.3541
37.9,6.46,-0.573576436351046,0.3758
39.4,6.8,-0.898794046299167,0.4268
43.5,6.05,-0.857167300702112,0.4778
46.8,6.4,-0.777145961456971,0.5288
51.6,5.76,-0.777145961456971,0.5797
57.9,7.51,-0.891006524188368,0.6307
61,9.42,-0.927183854566787,0.6817
63.6,11.07,-0.956304755963035,0.6766
64.8,11.2,-0.981627183447664,0.6154
64.4,8.4,-0.999847695156391,0.5542
61.2,4.22,-0.927183854566787,0.493
48.4,8.32,0.484809620246337,0.4318
42,6.9,0.5,0.3706
38.4,8.43,0.374606593415912,0.3503
37.2,8.42,0.342020143325669,0.371
35.2,8.07,0.559192903470747,0.3917
35.5,7.38,0.754709580222772,0.4124
34.6,6.58,0.681998360062498,0.4331
34.8,6.44,0.587785252292473,0.4538
34.6,7.22,0.601815023152048,0.4744
34.1,7.08,0.669130606358858,0.4951
33.9,7.79,0.669130606358858,0.5158
33.7,7.65,0.669130606358858,0.5365
33.5,6.87,0.743144825477394,0.5572
33.4,7.71,0.694658370458997,0.5809
33.9,6.74,0.656059028990507,0.6078
34.2,8.58,0.587785252292473,0.6347
34.4,8.35,0.669130606358858,0.6616
35,7.57,0.743144825477394,0.6884
34.6,7.14,0.798635510047293,0.7153
37.3,6.89,0.882947592858927,0.7422
38.4,7,0.857167300702112,0.7297
38.9,6.17,0.891006524188368,0.678
38.4,6.18,0.92050485345244,0.6262
39.1,5.44,0.956304755963035,0.5744
39,5.92,0.996194698091746,0.5227
38.7,6.93,0.996194698091746,0.4709
35.9,7.83,0.984807753012208,0.4602
35.7,8.81,0.987688340595138,0.4905
35.7,8.87,0.992546151641322,0.5209
35.4,8.81,0.998629534754574,0.5512
35.2,8.93,0.997564050259824,0.5815
34.8,8.83,0.984807753012208,0.6119
34.7,8.9,0.965925826289068,0.6422
34.8,9.02,0.965925826289068,0.6726
34.7,9.17,0.951056516295154,0.7029
34.8,9.14,0.92050485345244,0.7332
35.3,9.21,0.891006524188368,0.7636
35.7,9,0.866025403784439,0.7319
35.7,5.33,0.866025403784439,0.6383
38,6.83,0.848048096156426,0.5446
41.3,5.84,0.788010753606722,0.4509
45.3,5.3,0.719339800338651,0.3573
47.6,5.66,0.669130606358858,0.2636
51,5.06,0.615661475325658,0.17
50.6,3.89,0.694658370458997,0.1569
51.4,4.05,0.766044443118978,0.2244
50.6,5.77,0.469471562785891,0.2919
50.9,6.07,0.292371704722737,0.3594
52.1,5.39,0.258819045102521,0.4269
52.1,5.68,0.241921895599668,0.4944
49.3,5.89,0.3583679495453,0.5136
48.8,5.7,-0.0348994967025009,0.4844
48.3,5.88,-0.309016994374947,0.4553
47.1,5.6,-0.325568154457157,0.4262
46.4,5.89,-0.3583679495453,0.3971
46.9,6.55,-0.515038074910054,0.368
46.5,6.37,-0.669130606358858,0.3388
45,6.64,-0.798635510047293,0.3097
44.7,6.52,-0.848048096156426,0.2806
45.3,6.6,-0.848048096156426,0.2515
46.3,5.86,-0.891006524188368,0.2224
47.1,5.51,-0.874619707139396,0.2325
47.7,6.02,-0.965925826289068,0.282
49.2,6.65,-0.978147600733806,0.3315
49.9,7.33,-0.981627183447664,0.3809
50.9,6.71,-0.956304755963035,0.4304
51.3,6.42,-0.951056516295154,0.4799
51.6,5.85,-0.956304755963035,0.5293
51.2,5.32,-0.961261695938319,0.5109
51.6,6.07,-0.956304755963035,0.4245
50,4.85,-0.99026806874157,0.338
50.1,4.21,-0.997564050259824,0.2516
50.1,4.2,-0.999847695156391,0.1652
49.1,4.4,-0.933580426497202,0.0788
48.8,3.34,-0.629320391049838,0.0412
45.9,3.44,0.139173100960065,0.0524
41.7,4.52,0.573576436351046,0.0636
39.3,4.63,0.544639035015027,0.0748
39.2,4.58,0.529919264233205,0.086
38.6,4.3,0.422618261740699,0.0972
38.4,5.12,0.292371704722737,0.1084
38.5,4,0.224951054343865,0.1196
38.3,4.81,0.0697564737441253,0.1308
38,5.3,-0.0348994967025008,0.142
37.9,4.31,-0.0697564737441256,0.1532
37.5,4.52,-0.0871557427476583,0.1852
37,4.57,-0.17364817766693,0.2381
37.9,5,0.0174524064372835,0.291
38.6,5.51,0.207911690817759,0.3439
40.4,5.79,0.309016994374947,0.3968
42.2,5.98,0.309016994374947,0.4497
42.7,5.75,0.224951054343865,0.5026
44.4,5.66,0.139173100960065,0.5086
46.6,5.79,0.17364817766693,0.4677
46.7,5.67,0.156434465040231,0.4267
45.8,5.67,0.156434465040231,0.3858
43.8,5.65,0.224951054343865,0.3448
41.1,5.02,0.224951054343865,0.3039
37.2,5.2,0.034899496702501,0.2735
35.3,5.5,0.0174524064372835,0.2536
34.6,6.31,0.0523359562429438,0.2337
33.9,6.04,0.121869343405147,0.2138
33.9,5.7,0.258819045102521,0.1939
34.5,5.92,0.207911690817759,0.1741
35,6.33,0.0871557427476582,0.1542
34.8,6.5,-0.0174524064372836,0.1343
33.9,6.4,0.034899496702501,0.1144
33,5.33,0.104528463267653,0.0945
32.2,5.1,-2.44921270764475e-16,0.0746
31,5.39,-0.258819045102521,0.0776
32.3,4.94,-0.529919264233205,0.1035
38.3,5.1,-0.438371146789078,0.1294
42.3,4.97,-0.422618261740699,0.1553
45.7,4.88,-0.258819045102521,0.1812
47.6,5.8,-0.0348994967025008,0.2071
47.5,6.43,0.258819045102521,0.233
46.8,6.28,0.374606593415912,0.2499
45.9,6,0.5,0.2577
44.6,6.57,0.544639035015027,0.2656
41.8,5.46,0.4067366430758,0.2735
39.7,4.98,0.374606593415912,0.2813
37.4,5.42,0.5,0.2892
35.7,6.45,0.5,0.3164
34.8,7.64,0.601815023152048,0.3631
34.4,8.42,0.694658370458997,0.4097
34.8,7.57,0.669130606358858,0.4563
35.4,7.04,0.777145961456971,0.5029
35.5,6.89,0.898794046299167,0.5495
35.8,6.74,0.951056516295154,0.5962
36.6,7.11,0.999390827019096,0.6428
37.5,7.24,0.898794046299167,0.6894
37.3,7.3,0.92050485345244,0.736
36.9,7.63,0.927183854566787,0.7826
36.7,8.45,0.933580426497202,0.8068
37.1,7.93,0.970295726275996,0.8084
36.8,7.97,0.951056516295154,0.8101
36.2,8.48,0.945518575599317,0.8117
35.4,8.92,0.939692620785908,0.8134
35.4,8.41,0.951056516295154,0.815
34.5,9.3,0.978147600733806,0.8167
34.1,10.12,0.998629534754574,0.819
35,8.51,0.998629534754574,0.822
34.7,9.98,0.992546151641322,0.8249
34.8,10.58,0.974370064785235,0.8279
35,11.2,1,0.8309
34.8,13.31,0.999390827019096,0.8338
34.4,11.3,0.999847695156391,0.8244
34.5,9.3,0.999847695156391,0.8025
34.6,7.89,0.978147600733806,0.7806
34.3,9.18,0.981627183447664,0.7587
34.5,9.62,0.987688340595138,0.7367
34.4,9,0.978147600733806,0.7148
34.4,8.74,0.961261695938319,0.6929
34.5,8.49,0.933580426497202,0.671
34.5,8.2,0.866025403784439,0.6491
34.7,7.6,0.838670567945424,0.6272
34.7,7.66,0.838670567945424,0.6053
34.8,7.56,0.913545457642601,0.5824
34.2,6.12,0.788010753606722,0.5585
34.8,5.73,0.694658370458997,0.5347
35.7,6.11,0.642787609686539,0.5108
37.2,5.8,0.719339800338651,0.4869
37.6,5.46,0.573576436351046,0.463
37.1,6.22,0.4067366430758,0.4391
37.3,5.82,0.325568154457157,0.4586
36.9,5.75,0.224951054343865,0.5214
36.7,6.43,0.207911690817759,0.5842
36.5,7.17,0.139173100960065,0.647
35.7,7.81,0.17364817766693,0.7098
34.9,8.28,0.207911690817759,0.7727
34.4,8.48,0.325568154457157,0.7799
34.8,8.7,0.292371704722737,0.7315
34.8,7.93,0.241921895599668,0.6832
34.8,7.55,0.121869343405147,0.6348
34.1,7.22,0.0871557427476582,0.5865
33.5,6.75,0.121869343405147,0.5381
32.1,6.74,-0.104528463267653,0.4898
31.5,6.21,-0.0523359562429444,0.4414
30.7,6.9,-0.292371704722737,0.3931
30.4,6.55,-0.20791169081776,0.3447
30.3,6.89,-0.325568154457157,0.2964
29.9,6.8,-0.342020143325669,0.254
31.2,6.71,-0.544639035015027,0.2175
35.3,4.92,-0.453990499739547,0.181
39.5,4.59,-0.342020143325669,0.1445
43.9,4.62,-0.309016994374948,0.1081
47.6,4.73,-0.224951054343865,0.0716
50.4,4.33,-0.121869343405147,0.0351
52.4,4.74,-0.469471562785891,0.0168
53.6,5.61,-0.515038074910054,0.0166
54,4.39,-0.4067366430758,0.0164
53.8,2.79,-0.358367949545301,0.0161
53.8,1.49,-0.669130606358858,0.0159
52.5,0.36,-0.559192903470747,0.0157
49.3,1.79,-0.891006524188368,0.0258
41.4,3.26,-0.73135370161917,0.0461
41.1,4.39,-0.656059028990507,0.0664
39.4,6.06,-0.615661475325658,0.0867
38.2,5.95,-0.939692620785908,0.107
37,4.59,-0.981627183447664,0.1273
35.8,5.2,-0.999390827019096,0.1477
35.7,5.8,-0.999847695156391,0.168
35.1,6.04,-0.992546151641322,0.1883
34.2,5.06,-0.951056516295154,0.2086
32.8,3.78,-0.798635510047293,0.2289
31.8,2.77,-0.656059028990507,0.2538
35.4,5.82,-0.996194698091746,0.2833
42,5.45,-0.992546151641322,0.3128
48.3,3.51,-0.996194698091746,0.3423
52.8,3.75,-0.987688340595138,0.3719
55.6,3.88,-0.978147600733806,0.4014
59.1,4.84,-0.992546151641322,0.4309
60.9,3.14,-0.987688340595138,0.4372
60,0.91,0.994521895368273,0.4202
57.3,3.75,0.987688340595138,0.4033
54.4,5.14,0.992546151641322,0.3864
50.8,5.14,0.974370064785235,0.3695
48.4,4.7,0.891006524188368,0.3525
46.8,5.69,0.777145961456971,0.3576
47.3,7.61,-0.0348994967025009,0.3846
49.6,7.76,-0.374606593415912,0.4116
48.6,6.94,-0.258819045102521,0.4386
46.5,6.75,-0.20791169081776,0.4656
46.6,6.65,-0.3583679495453,0.4927
44.7,6.52,-0.529919264233205,0.5197
44.2,3.32,0.121869343405148,0.5467
44.4,4.79,0.484809620246337,0.5737
44.8,6.36,0.5,0.6007
44.3,6.25,0.766044443118978,0.6277
42.4,7.23,0.754709580222772,0.6528
43.2,8.12,0.927183854566787,0.6758
45.3,8.19,0.951056516295154,0.6988
47.7,7.09,0.961261695938319,0.7219
51.2,7.25,0.913545457642601,0.7449
54.2,8.16,0.857167300702112,0.7679
56,8.15,0.838670567945424,0.791
54.2,8.31,0.766044443118978,0.7987
49.3,8.18,0.777145961456971,0.7912
46.6,9.45,0.777145961456971,0.7836
45.9,9.63,0.819152044288992,0.7761
46.1,8.8,0.848048096156426,0.7685
45.7,8.03,0.857167300702112,0.761
45.3,9.63,0.974370064785235,0.7329
45.6,8.55,0.994521895368273,0.6843
45.2,8.62,0.997564050259824,0.6357
44,7.47,0.961261695938319,0.5872
45.3,6.4,0.90630778703665,0.5386
45.7,4.67,0.731353701619171,0.49
46.5,3.81,0.390731128489274,0.4414
48.2,5.23,0.121869343405148,0.3928
50,6.46,-0.139173100960066,0.3443
51.1,6.44,-0.469471562785891,0.2957
51.6,5.58,-0.809016994374947,0.2471
51,4.46,-0.987688340595138,0.2625
49.6,4.53,-0.927183854566787,0.3418
46.5,4.21,-0.882947592858927,0.4211
45.2,6.29,-0.951056516295154,0.5005
42,7.07,-0.90630778703665,0.5798
41.4,7.73,-0.933580426497202,0.6591
40.9,9.2,-0.945518575599317,0.7385
41.1,10.52,-0.874619707139396,0.7608
41.2,10.21,-0.838670567945424,0.7261
41.9,10.23,-0.829037572555042,0.6914
43.2,10.38,-0.809016994374948,0.6567
43.2,11.24,-0.719339800338651,0.622
43.8,8.35,-0.829037572555042,0.5873
44.4,9.27,-0.719339800338651,0.5477
44.4,9.07,-0.529919264233205,0.5031
42.4,8.86,-0.601815023152048,0.4586
43.6,7.93,-0.559192903470747,0.414
42.9,5.83,-0.777145961456971,0.3694
42.2,6.71,-0.90630778703665,0.3248
41.1,6.71,-0.882947592858927,0.2803
39,6.34,-0.788010753606722,0.2357
37.4,6.47,-0.777145961456971,0.1911
35.7,5.24,-0.4067366430758,0.1465
35,5.43,-0.104528463267653,0.102
35.3,5.4,-2.44921270764475e-16,0.0828
37.5,4.22,0.241921895599668,0.089
40.2,3.32,0.719339800338651,0.0952
43.3,1.92,0.882947592858927,0.1014
43.9,3.35,0.984807753012208,0.1076
43.9,4.03,0.970295726275996,0.1138
44,4.49,0.978147600733806,0.12
45.1,6.04,0.945518575599317,0.1766
44.6,3.31,0.422618261740699,0.2834
44,4.61,0.4067366430758,0.3903
44.7,7.29,0.453990499739547,0.4972
42.6,11.01,0.559192903470747,0.6041
41,11.01,0.484809620246337,0.7109
38.5,11.6,0.707106781186547,0.7647
37.5,11.6,0.719339800338651,0.7652
38,11.4,0.788010753606722,0.7658
38.5,13.21,0.819152044288992,0.7664
35.9,13.16,0.73135370161917,0.7669
35.9,13.26,0.615661475325658,0.7675
36.7,14.29,0.629320391049837,0.7681
36.7,14.12,0.642787609686539,0.7686
35.8,14.73,0.669130606358858,0.7692
35.5,14.2,0.642787609686539,0.7698
35.3,14.16,0.587785252292473,0.7703
34.9,14.7,0.544639035015027,0.7663
34,13.19,0.453990499739547,0.7576
34.5,13.51,0.422618261740699,0.749
34.7,13.64,0.438371146789077,0.7403
35.5,14.46,0.4067366430758,0.7317
35.3,14.15,0.390731128489274,0.723
34.8,14.64,0.342020143325669,0.7143
35,13.92,0.292371704722737,0.7144
35.1,14.1,0.207911690817759,0.7232
35,14.21,0.121869343405147,0.732
34.5,15.36,0.0871557427476582,0.7408
34.2,15.1,0.0174524064372835,0.7496
34.1,16.22,0.034899496702501,0.7584
33.9,14.7,0.0174524064372835,0.7629
33.8,13.85,-0.0871557427476583,0.763
33.9,13.87,-0.104528463267653,0.7631
33.9,13.32,-0.139173100960066,0.7632
34,13.14,-0.139173100960066,0.7633
33.8,13.75,-0.190808995376545,0.7634
33.3,13.67,-0.190808995376545,0.7636
33,13.34,-0.224951054343865,0.7637
32.6,13.22,-0.241921895599668,0.7638
32.1,13,-0.241921895599668,0.7639
32,13.22,-0.241921895599668,0.764
31.5,13.28,-0.20791169081776,0.7095
32.1,11.26,-0.292371704722737,0.6003
33,11.83,-0.292371704722737,0.4912
33.9,12.88,-0.275637355816999,0.382
36,13.42,-0.20791169081776,0.2729
37.5,11.99,-0.275637355816999,0.1637
39.7,11.98,-0.258819045102521,0.0546
41.8,11.59,-0.258819045102521,0.0117
43.2,11.52,-0.275637355816999,0.035
44.4,10.53,-0.241921895599668,0.0583
45.1,9.81,-0.292371704722737,0.0817
44.8,7.3,-0.224951054343865,0.105
43.2,5.54,-0.292371704722737,0.1283
36.2,4.05,-0.544639035015027,0.1475
35.9,3.98,-0.629320391049838,0.1625
35.5,5.02,-0.694658370458998,0.1775
34.8,6.66,-0.754709580222772,0.1925
34.1,8.22,-0.754709580222772,0.2075
33.7,8.2,-0.694658370458998,0.2225
32.5,7.5,-0.694658370458998,0.2375
31.4,7.07,-0.707106781186548,0.2525
30.6,6.73,-0.743144825477395,0.2675
29.9,6.36,-0.798635510047293,0.2825
29.4,6.62,-0.874619707139396,0.2975
28.8,6.99,-0.974370064785235,0.2848
32.3,6.3,-0.984807753012208,0.2444
38.4,4.2,-0.999847695156391,0.204
44.7,2.7,-0.999390827019096,0.1636
49.1,3.01,-0.994521895368273,0.1232
52.6,3.72,-0.994521895368273,0.0828
55.3,4.1,-0.999847695156391,0.0424
57.5,4.4,-0.998629534754574,0.0486
59.1,4.06,-0.984807753012208,0.1016
59.9,4.06,-0.984807753012208,0.1545
60.1,4.34,-0.965925826289068,0.2074
59.3,4.31,-0.927183854566787,0.2603
56.4,3.67,-0.956304755963035,0.3132
54.2,2.22,-0.587785252292473,0.3594
46,3.41,-0.529919264233205,0.399
44.8,7.2,-0.422618261740699,0.4385
45.4,9.35,-0.453990499739547,0.478
45.4,9.17,-0.469471562785891,0.5175
44.9,9.3,-0.422618261740699,0.557
